    E       Coeff1      Coeff2
-2.8524273247434615    1.67   3.13   
-2.8524597253838575    1.67   3.14   
-2.852491987654457    1.67   3.15   
-2.85252411038197    1.67   3.16   
-2.8525560924231694    1.67   3.17   
-2.8525879326645396    1.67   3.18   
-2.8526196300219326    1.67   3.19   
-2.8526511834402166    1.67   3.2   
-2.8526825918929326    1.67   3.21   
-2.8527138543819515    1.67   3.22   
-2.8527449699371275    1.67   3.23   
-2.8527759376159665    1.67   3.24   
-2.8528067565032815    1.67   3.25   
-2.8528374257108644    1.67   3.26   
-2.8528679443771394    1.67   3.27   
-2.85289831166684    1.67   3.28   
-2.8529285267706816    1.67   3.29   
-2.8529585889050257    1.67   3.3   
-2.8529884973115602    1.67   3.31   
-2.8530182512569744    1.67   3.32   
-2.8530478500326337    1.67   3.33   
-2.8530772929542643    1.67   3.34   
-2.8531065793616355    1.67   3.35   
-2.853135708618243    1.67   3.36   
-2.853164680110999    1.67   3.37   
-2.85319349324992    1.67   3.38   
-2.8532221474678146    1.67   3.39   
-2.8532506422199835    1.67   3.4   
-2.8491945225573017    1.68   2.4   
-2.849224844044561    1.68   2.41   
-2.84925527876482    1.68   2.42   
-2.8492858222703052    1.68   2.43   
-2.8493164701614284    1.68   2.44   
-2.849347218086762    1.68   2.45   
-2.849378061743036    1.68   2.46   
-2.8494089968750926    1.68   2.47   
-2.849440019275865    1.68   2.48   
-2.849471124786302    1.68   2.49   
-2.849502309295304    1.68   2.5   
-2.8495335687396484    1.68   2.51   
-2.84956489910388    1.68   2.52   
-2.849596296420227    1.68   2.53   
-2.8496277567684687    1.68   2.54   
-2.8496592762758177    1.68   2.55   
-2.8496908511167858    1.68   2.56   
-2.8497224775130263    1.68   2.57   
-2.849754151733196    1.68   2.58   
-2.8497858700927763    1.68   2.59   
-2.8498176289539012    1.68   2.6   
-2.8498494247251895    1.68   2.61   
-2.8498812538615477    1.68   2.62   
-2.8499131128639656    1.68   2.63   
-2.8499449982793186    1.68   2.64   
-2.8499769067001584    1.68   2.65   
-2.850008834764498    1.68   2.66   
-2.8500407791555715    1.68   2.67   
-2.8500727366016223    1.68   2.68   
-2.85010470387565    1.68   2.69   
-2.850136677795184    1.68   2.7   
-2.8501686552220162    1.68   2.71   
-2.850200633061968    1.68   2.72   
-2.850232608264618    1.68   2.73   
-2.85026457782304    1.68   2.74   
-2.8502965387735477    1.68   2.75   
-2.8503284881954083    1.68   2.76   
-2.8503604232105735    1.68   2.77   
-2.850392340983403    1.68   2.78   
-2.850424238720374    1.68   2.79   
-2.850456113669802    1.68   2.8   
-2.850487963121539    1.68   2.81   
-2.8505197844066994    1.68   2.82   
-2.8505515748973487    1.68   2.83   
-2.850583332006203    1.68   2.84   
-2.850615053186343    1.68   2.85   
-2.850646735930898    1.68   2.86   
-2.850678377772738    1.68   2.87   
-2.850709976284178    1.68   2.88   
-2.850741529076661    1.68   2.89   
-2.8507730338004396    1.68   2.9   
-2.8508044881442727    1.68   2.91   
-2.8508358898351136    1.68   2.92   
-2.850867236637776    1.68   2.93   
-2.8508985263546336    1.68   2.94   
-2.850929756825297    1.68   2.95   
-2.8509609259262905    1.68   2.96   
-2.850992031570735    1.68   2.97   
-2.8510230717080205    1.68   2.98   
-2.851054044323499    1.68   2.99   
-2.8510849474381414    1.68   3.0   
-2.851115779108234    1.68   3.01   
-2.851146537425044    1.68   3.02   
-2.8511772205144945    1.68   3.03   
-2.8512078265368515    1.68   3.04   
-2.8512383536863863    1.68   3.05   
-2.851268800191065    1.68   3.06   
-2.8512991643122167    1.68   3.07   
-2.8513294443442114    1.68   3.08   
-2.851359638614143    1.68   3.09   
-2.8513897454814896    1.68   3.1   
-2.8514197633378173    1.68   3.11   
-2.8514496906064344    1.68   3.12   
-2.851479525742085    1.68   3.13   
-2.8515092672306213    1.68   3.14   
-2.851538913588682    1.68   3.15   
-2.8515684633633835    1.68   3.16   
-2.851597915131993    1.68   3.17   
-2.851627267501608    1.68   3.18   
-2.8516565191088525    1.68   3.19   
-2.8516856686195493    1.68   3.2   
-2.851714714728413    1.68   3.21   
-2.85174365615873    1.68   3.22   
-2.851772491662056    1.68   3.23   
-2.851801220017899    1.68   3.24   
-2.8518298400334032    1.68   3.25   
-2.8518583505430612    1.68   3.26   
-2.851886750408378    1.68   3.27   
-2.8519150385175918    1.68   3.28   
-2.851943213785361    1.68   3.29   
-2.8519712751524477    1.68   3.3   
-2.851999221585437    1.68   3.31   
-2.85202705207643    1.68   3.32   
-2.852054765642737    1.68   3.33   
-2.8520823613265978    1.68   3.34   
-2.8521098381948673    1.68   3.35   
-2.852137195338739    1.68   3.36   
-2.8521644318734416    1.68   3.37   
-2.8521915469379593    1.68   3.38   
-2.852218539694734    1.68   3.39   
-2.8522454093293814    1.68   3.4   
-2.8485636417505154    1.69   2.4   
-2.848587120895958    1.69   2.41   
-2.848610770998634    1.69   2.42   
-2.8486345875308245    1.69   2.43   
-2.8486585660069976    1.69   2.44   
-2.8486827019839525    1.69   2.45   
-2.8487069910609457    1.69   2.46   
-2.848731428879806    1.69   2.47   
-2.848756011125022    1.69   2.48   
-2.848780733523834    1.69   2.49   
-2.848805591846281    1.69   2.5   
-2.848830581905276    1.69   2.51   
-2.848855699556606    1.69   2.52   
-2.8488809406989906    1.69   2.53   
-2.848906301274068    1.69   2.54   
-2.848931777266383    1.69   2.55   
-2.848957364703403    1.69   2.56   
-2.848983059655452    1.69   2.57   
-2.849008858235698    1.69   2.58   
-2.8490347566000844    1.69   2.59   
-2.8490607509472716    1.69   2.6   
-2.849086837518569    1.69   2.61   
-2.8491130125978477    1.69   2.62   
-2.8491392725114517    1.69   2.63   
-2.849165613628089    1.69   2.64   
-2.8491920323587276    1.69   2.65   
-2.8492185251564672    1.69   2.66   
-2.849245088516421    1.69   2.67   
-2.8492717189755834    1.69   2.68   
-2.849298413112663    1.69   2.69   
-2.849325167547956    1.69   2.7   
-2.849351978943175    1.69   2.71   
-2.8493788440012877    1.69   2.72   
-2.849405759466347    1.69   2.73   
-2.849432722123309    1.69   2.74   
-2.849459728797839    1.69   2.75   
-2.8494867763561467    1.69   2.76   
-2.849513861704768    1.69   2.77   
-2.849540981790368    1.69   2.78   
-2.849568133599544    1.69   2.79   
-2.8495953141586026    1.69   2.8   
-2.8496225205333507    1.69   2.81   
-2.849649749828874    1.69   2.82   
-2.849676999189301    1.69   2.83   
-2.849704265797603    1.69   2.84   
-2.849731546875328    1.69   2.85   
-2.8497588396823783    1.69   2.86   
-2.849786141516777    1.69   2.87   
-2.849813449714415    1.69   2.88   
-2.849840761648808    1.69   2.89   
-2.849868074730846    1.69   2.9   
-2.8498953864085372    1.69   2.91   
-2.8499226941667657    1.69   2.92   
-2.8499499955270173    1.69   2.93   
-2.849977288047128    1.69   2.94   
-2.8500045693210243    1.69   2.95   
-2.8500318369784505    1.69   2.96   
-2.850059088684709    1.69   2.97   
-2.850086322140388    1.69   2.98   
-2.8501135350810967    1.69   2.99   
-2.8501407252771873    1.69   3.0   
-2.8501678905334846    1.69   3.01   
-2.8501950286890203    1.69   3.02   
-2.8502221376167367    1.69   3.03   
-2.850249215223235    1.69   3.04   
-2.850276259448472    1.69   3.05   
-2.8503032682655087    1.69   3.06   
-2.850330239680206    1.69   3.07   
-2.8503571717309657    1.69   3.08   
-2.85038406248843    1.69   3.09   
-2.8504109100552193    1.69   3.1   
-2.850437712565638    1.69   3.11   
-2.8504644681853955    1.69   3.12   
-2.850491175111323    1.69   3.13   
-2.850517831571099    1.69   3.14   
-2.850544435822956    1.69   3.15   
-2.8505709861554074    1.69   3.16   
-2.850597480886952    1.69   3.17   
-2.850623918365813    1.69   3.18   
-2.8506502969696337    1.69   3.19   
-2.850676615105211    1.69   3.2   
-2.8507028712082065    1.69   3.21   
-2.8507290637428686    1.69   3.22   
-2.850755191201751    1.69   3.23   
-2.8507812521054325    1.69   3.24   
-2.8508072450022377    1.69   3.25   
-2.8508331684679624    1.69   3.26   
-2.8508590211055864    1.69   3.27   
-2.850884801545003    1.69   3.28   
-2.8509105084427406    1.69   3.29   
-2.8509361404816933    1.69   3.3   
-2.8509616963708315    1.69   3.31   
-2.85098717484494    1.69   3.32   
-2.851012574664342    1.69   3.33   
-2.8510378946146266    1.69   3.34   
-2.8510631335063805    1.69   3.35   
-2.8510882901749124    1.69   3.36   
-2.851113363479989    1.69   3.37   
-2.851138352305569    1.69   3.38   
-2.8511632555595288    1.69   3.39   
-2.851188072173411    1.69   3.4   
-2.8479209408604147    1.7   2.4   
-2.8479372575547295    1.7   2.41   
-2.8479538002676397    1.7   2.42   
-2.8479705644372917    1.7   2.43   
-2.8479875455375487    1.7   2.44   
-2.8480047390782834    1.7   2.45   
-2.848022140605657    1.7   2.46   
-2.848039745702372    1.7   2.47   
-2.8480575499879177    1.7   2.48   
-2.848075549118787    1.7   2.49   
-2.8480937387886875    1.7   2.5   
-2.8481121147287167    1.7   2.51   
-2.848130672707541    1.7   2.52   
-2.848149408531536    1.7   2.53   
-2.8481683180449346    1.7   2.54   
-2.848187397129949    1.7   2.55   
-2.848206641706863    1.7   2.56   
-2.8482260477341432    1.7   2.57   
-2.848245611208513    1.7   2.58   
-2.8482653281649952    1.7   2.59   
-2.8482851946770076    1.7   2.6   
-2.8483052068563595    1.7   2.61   
-2.84832536085331    1.7   2.62   
-2.8483456528565676    1.7   2.63   
-2.848366079093293    1.7   2.64   
-2.8483866358291077    1.7   2.65   
-2.848407319368062    1.7   2.66   
-2.8484281260526134    1.7   2.67   
-2.848449052263588    1.7   2.68   
-2.848470094420137    1.7   2.69   
-2.8484912489796685    1.7   2.7   
-2.8485125124378037    1.7   2.71   
-2.8485338813282786    1.7   2.72   
-2.8485553522228835    1.7   2.73   
-2.8485769217313477    1.7   2.74   
-2.8485985865012746    1.7   2.75   
-2.8486203432179993    1.7   2.76   
-2.848642188604508    1.7   2.77   
-2.8486641194213003    1.7   2.78   
-2.848686132466264    1.7   2.79   
-2.8487082245745436    1.7   2.8   
-2.8487303926184127    1.7   2.81   
-2.848752633507109    1.7   2.82   
-2.8487749441867036    1.7   2.83   
-2.8487973216399247    1.7   2.84   
-2.848819762886012    1.7   2.85   
-2.8488422649805436    1.7   2.86   
-2.848864825015272    1.7   2.87   
-2.8488874401179305    1.7   2.88   
-2.848910107452072    1.7   2.89   
-2.8489328242168774    1.7   2.9   
-2.8489555876469597    1.7   2.91   
-2.8489783950121836    1.7   2.92   
-2.849001243617455    1.7   2.93   
-2.849024130802539    1.7   2.94   
-2.8490470539418356    1.7   2.95   
-2.8490700104441893    1.7   2.96   
-2.849092997752677    1.7   2.97   
-2.8491160133443816    1.7   2.98   
-2.849139054730199    1.7   2.99   
-2.8491621194545975    1.7   3.0   
-2.8491852050954156    1.7   3.01   
-2.8492083092636253    1.7   3.02   
-2.849231429603116    1.7   3.03   
-2.849254563790465    1.7   3.04   
-2.849277709534703    1.7   3.05   
-2.849300864577092    1.7   3.06   
-2.849324026690884    1.7   3.07   
-2.8493471936810955    1.7   3.08   
-2.849370363384265    1.7   3.09   
-2.849393533668211    1.7   3.1   
-2.849416702431809    1.7   3.11   
-2.849439867604735    1.7   3.12   
-2.8494630271472374    1.7   3.13   
-2.8494861790498898    1.7   3.14   
-2.8495093213333424    1.7   3.15   
-2.849532452048087    1.7   3.16   
-2.849555569274214    1.7   3.17   
-2.849578671121159    1.7   3.18   
-2.8496017557274627    1.7   3.19   
-2.8496248212605226    1.7   3.2   
-2.849647865916354    1.7   3.21   
-2.8496708879193284    1.7   3.22   
-2.8496938855219405    1.7   3.23   
-2.8497168570045575    1.7   3.24   
-2.8497398006751657    1.7   3.25   
-2.8497627148691325    1.7   3.26   
-2.8497855979489506    1.7   3.27   
-2.849808448304    1.7   3.28   
-2.8498312643502883    1.7   3.29   
-2.8498540445302196    1.7   3.3   
-2.8498767873123345    1.7   3.31   
-2.8498994911910724    1.7   3.32   
-2.8499221546865208    1.7   3.33   
-2.8499447763441697    1.7   3.34   
-2.8499673547346727    1.7   3.35   
-2.849989888453595    1.7   3.36   
-2.850012376121175    1.7   3.37   
-2.8500348163820766    1.7   3.38   
-2.850057207905152    1.7   3.39   
-2.850079549383196    1.7   3.4   
-2.8472666948813328    1.71   2.4   
-2.847275534924464    1.71   2.41   
-2.8472846534156604    1.71   2.42   
-2.8472940458039013    1.71   2.43   
-2.847303707566906    1.71   2.44   
-2.8473136342116185    1.71   2.45   
-2.8473238212746086    1.71   2.46   
-2.847334264322511    1.71   2.47   
-2.8473449593319144    1.71   2.48   
-2.8473559011815786    1.71   2.49   
-2.8473670858997093    1.71   2.5   
-2.847378509176831    1.71   2.51   
-2.84739016673526    1.71   2.52   
-2.8474020543294034    1.71   2.53   
-2.847414167746011    1.71   2.54   
-2.847426502804446    1.71   2.55   
-2.8474390553569098    1.71   2.56   
-2.8474518212886717    1.71   2.57   
-2.84746479651825    1.71   2.58   
-2.8474779769976215    1.71   2.59   
-2.847491358712379    1.71   2.6   
-2.847504937681901    1.71   2.61   
-2.84751870995947    1.71   2.62   
-2.847532671632427    1.71   2.63   
-2.8475468188222712    1.71   2.64   
-2.8475611476847633    1.71   2.65   
-2.8475756544100284    1.71   2.66   
-2.8475903352226033    1.71   2.67   
-2.847605186381535    1.71   2.68   
-2.8476202041804077    1.71   2.69   
-2.847635384947404    1.71   2.7   
-2.8476507250453196    1.71   2.71   
-2.8476662208716026    1.71   2.72   
-2.8476818688583485    1.71   2.73   
-2.847697665472308    1.71   2.74   
-2.847713607214883    1.71   2.75   
-2.847729690622096    1.71   2.76   
-2.8477459122645756    1.71   2.77   
-2.847762268747529    1.71   2.78   
-2.8477787567106696    1.71   2.79   
-2.8477953728282017    1.71   2.8   
-2.8478121138087342    1.71   2.81   
-2.8478289763952223    1.71   2.82   
-2.8478459573649113    1.71   2.83   
-2.8478630535292235    1.71   2.84   
-2.847880261733703    1.71   2.85   
-2.847897578857897    1.71   2.86   
-2.8479150018152755    1.71   2.87   
-2.8479325275531187    1.71   2.88   
-2.847950153052393    1.71   2.89   
-2.847967875327657    1.71   2.9   
-2.84798569142692    1.71   2.91   
-2.8480035984315246    1.71   2.92   
-2.84802159345601    1.71   2.93   
-2.848039673647976    1.71   2.94   
-2.8480578361879387    1.71   2.95   
-2.848076078289188    1.71   2.96   
-2.8480943971976407    1.71   2.97   
-2.8481127901916716    1.71   2.98   
-2.8481312545819666    1.71   2.99   
-2.848149787711364    1.71   3.0   
-2.8481683869546752    1.71   3.01   
-2.848187049718527    1.71   3.02   
-2.8482057734411845    1.71   3.03   
-2.8482245555923815    1.71   3.04   
-2.8482433936731284    1.71   3.05   
-2.8482622852155437    1.71   3.06   
-2.8482812277826683    1.71   3.07   
-2.8483002189682756    1.71   3.08   
-2.848319256396684    1.71   3.09   
-2.8483383377225606    1.71   3.1   
-2.8483574606307367    1.71   3.11   
-2.848376622836013    1.71   3.12   
-2.8483958220829453    1.71   3.13   
-2.8484150561456705    1.71   3.14   
-2.8484343228276825    1.71   3.15   
-2.8484536199616426    1.71   3.16   
-2.8484729454091715    1.71   3.17   
-2.848492297060647    1.71   3.18   
-2.8485116728349897    1.71   3.19   
-2.8485310706794595    1.71   3.2   
-2.848550488569451    1.71   3.21   
-2.848569924508274    1.71   3.22   
-2.8485893765269443    1.71   3.23   
-2.848608842683979    1.71   3.24   
-2.8486283210651733    1.71   3.25   
-2.8486478097833916    1.71   3.26   
-2.8486673069783497    1.71   3.27   
-2.8486868108164125    1.71   3.28   
-2.848706319490354    1.71   3.29   
-2.848725831219168    1.71   3.3   
-2.848745344247828    1.71   3.31   
-2.8487648568470934    1.71   3.32   
-2.84878436731327    1.71   3.33   
-2.8488038739680106    1.71   3.34   
-2.848823375158086    1.71   3.35   
-2.848842869255175    1.71   3.36   
-2.8488623546556457    1.71   3.37   
-2.8488818297803333    1.71   3.38   
-2.8489012930743276    1.71   3.39   
-2.8489207430067554    1.71   3.4   
-2.8466011743548005    1.72   2.4   
-2.846602229335596    1.72   2.41   
-2.8466036125745338    1.72   2.42   
-2.846605319576846    1.72   2.43   
-2.846607346269018    1.72   2.44   
-2.8466096875156928    1.72   2.45   
-2.8466123391824794    1.72   2.46   
-2.846615296862154    1.72   2.47   
-2.8466185561711392    1.72   2.48   
-2.8466221127500275    1.72   2.49   
-2.846625962264079    1.72   2.5   
-2.8466301004036874    1.72   2.51   
-2.8466345228848473    1.72   2.52   
-2.8466392254495645    1.72   2.53   
-2.846644203866268    1.72   2.54   
-2.8466494539302176    1.72   2.55   
-2.846654971463852    1.72   2.56   
-2.8466607523171406    1.72   2.57   
-2.8466667923679227    1.72   2.58   
-2.8466730875222144    1.72   2.59   
-2.846679633714503    1.72   2.6   
-2.846686426908028    1.72   2.61   
-2.8466934630950442    1.72   2.62   
-2.8467007382970526    1.72   2.63   
-2.846708248565046    1.72   2.64   
-2.8467159899797196    1.72   2.65   
-2.846723958651666    1.72   2.66   
-2.846732150721562    1.72   2.67   
-2.8467405623603392    1.72   2.68   
-2.84674918976934    1.72   2.69   
-2.8467580291804726    1.72   2.7   
-2.846767076856332    1.72   2.71   
-2.846776329090319    1.72   2.72   
-2.8467857822067573    1.72   2.73   
-2.846795432560978    1.72   2.74   
-2.846805276539419    1.72   2.75   
-2.8468153105596854    1.72   2.76   
-2.8468255310706154    1.72   2.77   
-2.846835934552347    1.72   2.78   
-2.8468465175163398    1.72   2.79   
-2.846857276505427    1.72   2.8   
-2.846868208093831    1.72   2.81   
-2.8468793088871833    1.72   2.82   
-2.8468905755225262    1.72   2.83   
-2.846902004668316    1.72   2.84   
-2.8469135930244125    1.72   2.85   
-2.846925337322056    1.72   2.86   
-2.8469372343238506    1.72   2.87   
-2.8469492808237296    1.72   2.88   
-2.8469614736469087    1.72   2.89   
-2.8469738096498483    1.72   2.9   
-2.8469862857201926    1.72   2.91   
-2.8469988987767185    1.72   2.92   
-2.847011645769259    1.72   2.93   
-2.847024523678642    1.72   2.94   
-2.847037529516604    1.72   2.95   
-2.8470506603257153    1.72   2.96   
-2.847063913179279    1.72   2.97   
-2.8470772851812494    1.72   2.98   
-2.847090773466129    1.72   2.99   
-2.8471043751988607    1.72   3.0   
-2.8471180875747213    1.72   3.01   
-2.8471319078192163    1.72   3.02   
-2.847145833187945    1.72   3.03   
-2.8471598609665034    1.72   3.04   
-2.847173988470336    1.72   3.05   
-2.8471882130446198    1.72   3.06   
-2.8472025320641285    1.72   3.07   
-2.847216942933096    1.72   3.08   
-2.847231443085072    1.72   3.09   
-2.8472460299827866    1.72   3.1   
-2.8472607011180036    1.72   3.11   
-2.847275454011361    1.72   3.12   
-2.847290286212237    1.72   3.13   
-2.847305195298575    1.72   3.14   
-2.847320178876745    1.72   3.15   
-2.8473352345813674    1.72   3.16   
-2.8473503600751675    1.72   3.17   
-2.8473655530487907    1.72   3.18   
-2.847380811220664    1.72   3.19   
-2.8473961323367987    1.72   3.2   
-2.8474115141706338    1.72   3.21   
-2.847426954522868    1.72   3.22   
-2.8474424512212795    1.72   3.23   
-2.847458002120547    1.72   3.24   
-2.8474736051020804    1.72   3.25   
-2.8474892580738396    1.72   3.26   
-2.8475049589701498    1.72   3.27   
-2.847520705751526    1.72   3.28   
-2.8475364964044902    1.72   3.29   
-2.8475523289413855    1.72   3.3   
-2.8475682014001893    1.72   3.31   
-2.8475841118443372    1.72   3.32   
-2.8476000583625236    1.72   3.33   
-2.847616039068529    1.72   3.34   
-2.847632052101014    1.72   3.35   
-2.847648095623353    1.72   3.36   
-2.847664167823423    1.72   3.37   
-2.84768026691343    1.72   3.38   
-2.84769639112971    1.72   3.39   
-2.8477125387325404    1.72   3.4   
-2.8459246428308926    1.73   2.4   
-2.845917610209238    1.73   2.41   
-2.8459109531153453    1.73   2.42   
-2.8459046671511974    1.73   2.43   
-2.845898747932203    1.73   2.44   
-2.845893191087979    1.73   2.45   
-2.8458879922631137    1.73   2.46   
-2.8458831471179016    1.73   2.47   
-2.845878651329046    1.73   2.48   
-2.845874500590326    1.73   2.49   
-2.8458706906132654    1.73   2.5   
-2.845867217127748    1.73   2.51   
-2.8458640758826212    1.73   2.52   
-2.8458612626462645    1.73   2.53   
-2.8458587732071483    1.73   2.54   
-2.8458566031004184    1.73   2.55   
-2.8458547487854022    1.73   2.56   
-2.8458532057429777    1.73   2.57   
-2.84585196984811    1.73   2.58   
-2.845851036998227    1.73   2.59   
-2.8458504031136487    1.73   2.6   
-2.8458500640684314    1.73   2.61   
-2.84585001602138    1.73   2.62   
-2.8458502545383433    1.73   2.63   
-2.8458507764579406    1.73   2.64   
-2.8458515770330246    1.73   2.65   
-2.845852652597346    1.73   2.66   
-2.845853999241752    1.73   2.67   
-2.8458556130827137    1.73   2.68   
-2.8458574902625995    1.73   2.69   
-2.8458596269499186    1.73   2.7   
-2.8458620196883    1.73   2.71   
-2.845864664068948    1.73   2.72   
-2.8458675566253984    1.73   2.73   
-2.8458706936325076    1.73   2.74   
-2.845874071392352    1.73   2.75   
-2.845877686234389    1.73   2.76   
-2.8458815345156347    1.73   2.77   
-2.845885612620776    1.73   2.78   
-2.8458899169623386    1.73   2.79   
-2.845894443980782    1.73   2.8   
-2.8458991901446247    1.73   2.81   
-2.8459041519505486    1.73   2.82   
-2.8459093259234667    1.73   2.83   
-2.84591470861663    1.73   2.84   
-2.845920296611681    1.73   2.85   
-2.8459260865187237    1.73   2.86   
-2.845932074976367    1.73   2.87   
-2.8459382586517825    1.73   2.88   
-2.845944634240723    1.73   2.89   
-2.8459511984675574    1.73   2.9   
-2.84595794808529    1.73   2.91   
-2.8459648798755715    1.73   2.92   
-2.8459719906486978    1.73   2.93   
-2.845979277243604    1.73   2.94   
-2.84598673652787    1.73   2.95   
-2.84599436539768    1.73   2.96   
-2.846002160777811    1.73   2.97   
-2.846010119621606    1.73   2.98   
-2.8460182389109216    1.73   2.99   
-2.8460265156560993    1.73   3.0   
-2.846034946895912    1.73   3.01   
-2.8460435296975066    1.73   3.02   
-2.8460522611563506    1.73   3.03   
-2.8460611383961596    1.73   3.04   
-2.8460701585688337    1.73   3.05   
-2.8460793188543776    1.73   3.06   
-2.8460886164608246    1.73   3.07   
-2.846098048624157    1.73   3.08   
-2.846107612608203    1.73   3.09   
-2.8461173057045643    1.73   3.1   
-2.8461271252324987    1.73   3.11   
-2.846137068538832    1.73   3.12   
-2.846147132997858    1.73   3.13   
-2.846157316011215    1.73   3.14   
-2.8461676150077904    1.73   3.15   
-2.846178027443592    1.73   3.16   
-2.846188550801644    1.73   3.17   
-2.8461991825918496    1.73   3.18   
-2.846209920350889    1.73   3.19   
-2.846220761642068    1.73   3.2   
-2.8462317040552074    1.73   3.21   
-2.8462427452065002    1.73   3.22   
-2.8462538827383868    1.73   3.23   
-2.8462651143194004    1.73   3.24   
-2.846276437644052    1.73   3.25   
-2.8462878504326654    1.73   3.26   
-2.8462993504312495    1.73   3.27   
-2.84631093541135    1.73   3.28   
-2.846322603169892    1.73   3.29   
-2.8463343515290456    1.73   3.3   
-2.84634617833606    1.73   3.31   
-2.84635808146313    1.73   3.32   
-2.8463700588072207    1.73   3.33   
-2.8463821082899257    1.73   3.34   
-2.8463942278573033    1.73   3.35   
-2.8464064154797284    1.73   3.36   
-2.8464186691517184    1.73   3.37   
-2.846430986891787    1.73   3.38   
-2.8464433667422724    1.73   3.39   
-2.8464558067691796    1.73   3.4   
-2.8452373599552496    1.74   2.4   
-2.845221942555579    1.74   2.41   
-2.8452069453969875    1.74   2.42   
-2.845192364221794    1.74   2.43   
-2.845178194777382    1.74   2.44   
-2.845164432817163    1.74   2.45   
-2.8451510741015102    1.74   2.46   
-2.8451381143986594    1.74   2.47   
-2.8451255494855823    1.74   2.48   
-2.845113374794859    1.74   2.49   
-2.845101586860549    1.74   2.5   
-2.8450901811056037    1.74   2.51   
-2.845079153350139    1.74   2.52   
-2.8450684994269193    1.74   2.53   
-2.845058215182043    1.74   2.54   
-2.84504829647562    1.74   2.55   
-2.845038739182421    1.74   2.56   
-2.845029539192511    1.74   2.57   
-2.8450206924118278    1.74   2.58   
-2.845012194762788    1.74   2.59   
-2.8450040421848137    1.74   2.6   
-2.844996230634887    1.74   2.61   
-2.8449887560880516    1.74   2.62   
-2.8449816145379003    1.74   2.63   
-2.8449748019970595    1.74   2.64   
-2.844968314497617    1.74   2.65   
-2.8449621480915814    1.74   2.66   
-2.8449562988512738    1.74   2.67   
-2.8449507628697357    1.74   2.68   
-2.844945536261095    1.74   2.69   
-2.8449406151609353    1.74   2.7   
-2.844935995726635    1.74   2.71   
-2.8449316741377073    1.74   2.72   
-2.844927646596091    1.74   2.73   
-2.8449239093264573    1.74   2.74   
-2.844920458576499    1.74   2.75   
-2.844917290617184    1.74   2.76   
-2.844914401743018    1.74   2.77   
-2.844911787990328    1.74   2.78   
-2.84490944632641    1.74   2.79   
-2.8449073727659466    1.74   2.8   
-2.8449055637004266    1.74   2.81   
-2.844904015545903    1.74   2.82   
-2.8449027247431893    1.74   2.83   
-2.844901687758018    1.74   2.84   
-2.844900901081183    1.74   2.85   
-2.8449003609658363    1.74   2.86   
-2.844900064695558    1.74   2.87   
-2.8449000079674276    1.74   2.88   
-2.8449001880278155    1.74   2.89   
-2.8449006012725033    1.74   2.9   
-2.8449012441734363    1.74   2.91   
-2.8449021135311496    1.74   2.92   
-2.844903206041352    1.74   2.93   
-2.8449045184257735    1.74   2.94   
-2.844906047432203    1.74   2.95   
-2.8449077898345605    1.74   2.96   
-2.8449097424329257    1.74   2.97   
-2.844911902053578    1.74   2.98   
-2.8449142655490247    1.74   2.99   
-2.8449168297980236    1.74   3.0   
-2.8449195919808306    1.74   3.01   
-2.8449225485124763    1.74   3.02   
-2.844925696592375    1.74   3.03   
-2.8449290332041923    1.74   3.04   
-2.8449325553578615    1.74   3.05   
-2.8449362600895536    1.74   3.06   
-2.8449401444616647    1.74   3.07   
-2.8449442055627796    1.74   3.08   
-2.8449484405076415    1.74   3.09   
-2.844952846437113    1.74   3.1   
-2.844957420518124    1.74   3.11   
-2.8449621599436266    1.74   3.12   
-2.844967061932538    1.74   3.13   
-2.8449721237296877    1.74   3.14   
-2.844977342605749    1.74   3.15   
-2.8449827158571637    1.74   3.16   
-2.84498824080609    1.74   3.17   
-2.8449939148003085    1.74   3.18   
-2.8449997352131473    1.74   3.19   
-2.8450056994434085    1.74   3.2   
-2.845011804915265    1.74   3.21   
-2.8450180490781833    1.74   3.22   
-2.8450244294068274    1.74   3.23   
-2.845030943400955    1.74   3.24   
-2.845037588585328    1.74   3.25   
-2.845044362509605    1.74   3.26   
-2.8450512627482336    1.74   3.27   
-2.845058286900349    1.74   3.28   
-2.8450654325896534    1.74   3.29   
-2.8450726974643143    1.74   3.3   
-2.84508007919684    1.74   3.31   
-2.8450875754839684    1.74   3.32   
-2.845095184046539    1.74   3.33   
-2.8451029026293786    1.74   3.34   
-2.8451107290011746    1.74   3.35   
-2.8451186609543453    1.74   3.36   
-2.845126696304919    1.74   3.37   
-2.8451348328923975    1.74   3.38   
-2.84514306857963    1.74   3.39   
-2.845151401252675    1.74   3.4   
-2.844539579204529    1.75   2.4   
-2.8445154854682695    1.75   2.41   
-2.844491854170173    1.75   2.42   
-2.844468681234576    1.75   2.43   
-2.8444459625820464    1.75   2.44   
-2.8444236941305445    1.75   2.45   
-2.844401871796543    1.75   2.46   
-2.8443804914960897    1.75   2.47   
-2.844359549145851    1.75   2.48   
-2.8443390406641247    1.75   2.49   
-2.844318961971803    1.75   2.5   
-2.8442993089933433    1.75   2.51   
-2.84428007765764    1.75   2.52   
-2.844261263898939    1.75   2.53   
-2.844242863657684    1.75   2.54   
-2.84422487288132    1.75   2.55   
-2.844207287525116    1.75   2.56   
-2.844190103552916    1.75   2.57   
